Timestamp,Open,High,Low,Close,Volume
2024-05-30T00:00:00.000Z,3766.83,3821,3701.48,3748.6,1415.92535859
2024-05-31T00:00:00.000Z,3748.54,3845.33,3725.2,3765.42,1688.3006108
2024-06-01T00:00:00.000Z,3765.07,3832.18,3753.6,3814.84,371.66429435
2024-06-02T00:00:00.000Z,3815.73,3837.4,3753.12,3783.1,456.00710406
2024-06-03T00:00:00.000Z,3780.9,3848.95,3760.71,3766.87,795.08591889
2024-06-04T00:00:00.000Z,3765.68,3831.26,3730.28,3811.74,1238.19935311
2024-06-05T00:00:00.000Z,3811.33,3886.55,3769.27,3863.83,1276.63717585
2024-06-06T00:00:00.000Z,3865.43,3876.41,3762.96,3813.02,763.55516275
2024-06-07T00:00:00.000Z,3813.18,3839.63,3580.57,3679.72,3516.34439311
2024-06-08T00:00:00.000Z,3676.7,3708.02,3664.3,3682.52,563.3593573
2024-06-09T00:00:00.000Z,3680.61,3720.56,3668.95,3705.72,1684.22197492
2024-06-10T00:00:00.000Z,3703.67,3712.24,3646.5,3668.65,759.37000402
2024-06-11T00:00:00.000Z,3667.72,3671.02,3432.53,3498.6,2859.61364512
2024-06-12T00:00:00.000Z,3499.8,3654.83,3465.78,3561.23,2196.04326354
2024-06-13T00:00:00.000Z,3561.23,3561.23,3430.38,3468.01,1678.04538981
2024-06-14T00:00:00.000Z,3468.01,3530.64,3365.54,3480.71,2838.61718451
2024-06-15T00:00:00.000Z,3480.77,3592.3,3474.76,3568.88,1550.7437703
2024-06-16T00:00:00.000Z,3568.53,3651.57,3546.81,3625.1,784.93426843
2024-06-17T00:00:00.000Z,3626,3636.15,3467.59,3512.48,1125.92265809
2024-06-18T00:00:00.000Z,3511.42,3514.9,3351.77,3483.33,1923.78702124
2024-06-19T00:00:00.000Z,3481.57,3585.84,3467.17,3560.32,1510.55466163
2024-06-20T00:00:00.000Z,3558.14,3623.13,3486,3514.1,1725.01053397
2024-06-21T00:00:00.000Z,3513.33,3545.34,3447.9,3517.9,1828.09977449
2024-06-22T00:00:00.000Z,3517.91,3520.13,3476.32,3496.01,432.72028738
2024-06-23T00:00:00.000Z,3496.41,3519.6,3410.33,3420.22,634.83313561
2024-06-24T00:00:00.000Z,3421.58,3432.21,3230.76,3352.42,2107.91952255
2024-06-25T00:00:00.000Z,3352.95,3427.76,3339.1,3395.68,1162.3173915
2024-06-26T00:00:00.000Z,3397.84,3419.38,3328.54,3370.75,1192.72113877
2024-06-27T00:00:00.000Z,3370.87,3474.29,3365.44,3448.65,1711.00566154
2024-06-28T00:00:00.000Z,3448.05,3485.39,3367.46,3380.56,1183.41842683
2024-06-29T00:00:00.000Z,3380.74,3405.1,3374.41,3378.9,383.24783749
2024-06-30T00:00:00.000Z,3380.48,3457.09,3356.56,3439.13,296.35142851
2024-07-01T00:00:00.000Z,3439.77,3521.37,3427.76,3441.98,1564.60787772
2024-07-02T00:00:00.000Z,3444.14,3463.84,3404.21,3422.66,740.04904888
2024-07-03T00:00:00.000Z,3422.66,3431.49,3254.57,3296.32,1778.55021001
2024-07-04T00:00:00.000Z,3296.32,3310.89,3052.03,3055.98,1445.47254806
2024-07-05T00:00:00.000Z,3060.31,3106.82,2811.97,2984.57,3430.42120546
2024-07-06T00:00:00.000Z,2980.85,3081.51,2956.55,3066.12,501.66845591
2024-07-07T00:00:00.000Z,3066.18,3072.44,2925,2934.01,499.27465195
2024-07-08T00:00:00.000Z,2937.93,3095.22,2824.47,3019.8,1625.66883699
2024-07-09T00:00:00.000Z,3019.78,3111.95,3006.33,3064.81,787.88459678
2024-07-10T00:00:00.000Z,3065.79,3149.97,3025.62,3102.39,1224.54372556
2024-07-11T00:00:00.000Z,3096.68,3211.89,3057.51,3100.67,1326.16678957
2024-07-12T00:00:00.000Z,3101.55,3153.69,3048.52,3129.64,961.53917916
2024-07-13T00:00:00.000Z,3133.1,3199.99,3113.64,3174.56,539.95761066
2024-07-14T00:00:00.000Z,3176.63,3265.54,3167.54,3242.38,614.21620871
2024-07-15T00:00:00.000Z,3246.66,3492.36,3235.23,3488.92,1999.77263708
2024-07-16T00:00:00.000Z,3493.97,3497.12,3349.32,3444.54,1051.84893482
2024-07-17T00:00:00.000Z,3445.48,3515,3380,3388.28,1024.09146045
2024-07-18T00:00:00.000Z,3392.3,3487.12,3370.6,3428.91,1196.01784683
2024-07-19T00:00:00.000Z,3428.91,3537.71,3380.01,3504.38,1253.02320452
2024-07-20T00:00:00.000Z,3504.63,3535.87,3480.79,3519.58,775.58087323
2024-07-21T00:00:00.000Z,3520,3544.63,3413.78,3535.93,1072.63250923
2024-07-22T00:00:00.000Z,3537.71,3559.55,3418.48,3440.11,1833.66409621
2024-07-23T00:00:00.000Z,3436.4,3538.18,3393.07,3483.22,2515.26919306
